6.118230874167981655e-05
1.169127285855861716e-04
2.798636300857037054e-04
6.681592726937903839e-04
5.906212972587902236e-04
1.540461496337542160e-03
2.816203498416529165e-03
1.330200314513412842e-02
6.883918381588608089e-03
5.045420292172783476e-03
1.121938158618467074e-02
3.867812290253718616e-03
1.133023666043939809e-02
8.176016050360914583e-03
2.232669656724844270e-02
5.359630822314460225e-02
7.114715011594350234e-03
4.045240985604590250e-02
1.472918650548460037e-02
3.290517832522819180e-02
1.478976304879319435e-02
8.020394910601137684e-02
1.353764589860455801e-02
1.911613977189296695e-02
1.320629220670655087e-02
2.117755954068441943e-02
1.317479240418608158e-02
1.540461496337542160e-02
1.253873869944584565e-02
1.448263997421862272e-02
1.360246279994475373e-02
1.948565668607539145e-02
1.477946503643073374e-02
2.583468419024911519e-02
2.148347108439281616e-02
1.525377937053702324e-02
2.355821769271215782e-02
1.492666603667061609e-02
1.841890375841105307e-02
2.661369853719763173e-02
1.375511568908241097e-02
2.760412502029314236e-02
1.885323757393366981e-02
2.733637669886915603e-02
1.800940632564495755e-02
1.250299853889377463e-02
2.333105565530493170e-02
1.204806869864623493e-02
2.703894587122396276e-02
2.064812055216730738e-02
1.450444752980971710e-02
1.555242172904839140e-02
7.054138468285756254e-03
1.521561614825260936e-02
7.277665913094468093e-03
1.555666208707999314e-02
1.098434459814732686e-02
5.719637219197433280e-03
9.827332620953184092e-03
4.101031981991805353e-03
8.217813865243844482e-03
5.723271811795949300e-03
4.496596809796923368e-03
3.755745685132820273e-03
1.994785571151996145e-03
3.606121623160593332e-03
1.585893903818987646e-03
2.524224559669106891e-03
1.542884558069885885e-03
1.204261680974846264e-03
1.978429904458675788e-03
9.183403965582830845e-04
1.244242199558518152e-03
8.850232977385564387e-04
5.730540996992980040e-04
6.196980380469153515e-04
5.651791490691807909e-04
5.245928650524229716e-04
6.887552974187123676e-04
1.062512569632736428e-03
1.253934446487893158e-04
3.416517042604694395e-04
2.156524941785941925e-04
1.393260496097659046e-05
4.300934574910165228e-05
8.480716063203142536e-06
6.663419763945326278e-06
1.211530866171877505e-06
